
Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)
 
4100000;INGRESOS POR INTERESES Y REAJUSTES;11.075;902;908;22.306;35.191
4100100;Contratos de retrocompra;0;0;0;0;0
4100101;Intereses;0;0;0;0;0
4100151;Reajustes;0;0;0;0;0
4100200;Créditos otorgados a bancos;655;0;0;0;655
4100201;Intereses;655;0;0;0;655
4100251;Reajustes;0;0;0;0;0
4100300;Colocaciones comerciales;8.247;902;908;22.306;32.363
4100301;Intereses de préstamos comerciales;7.556;525;902;19.950;28.933
4100309;Intereses de créditos de comercio exterior;27;0;0;2.226;2.253
4100310;Intereses de créditos en cuentas corrientes;2;0;0;0;2
4100320;Intereses de operaciones de factoraje;0;0;0;0;0
4100325;Intereses de préstamos estudiantiles;0;0;0;0;0
4100330;Intereses por leasing comercial;21;63;6;130;220
4100340;Intereses de otros créditos y cuentas por cobrar;0;0;0;0;0
4100351;Reajustes de préstamos comerciales;641;279;0;0;920
4100359;Reajustes de créditos de comercio exterior;0;0;0;0;0
4100360;Reajustes de créditos en cuentas corrientes;0;0;0;0;0
4100370;Reajustes de operaciones de factoraje;0;0;0;0;0
4100375;Reajustes de préstamos estudiantiles;0;0;0;0;0
4100380;Reajustes por leasing comercial;0;35;0;0;35
4100390;Reajustes de otros créditos y cuentas por cobrar;0;0;0;0;0
4100399;Comisiones por prepago de créditos comerciales;0;0;0;0;0
4100400;Colocaciones para vivienda;0;0;0;0;0
4100401;Intereses de préstamos con letras de crédito;0;0;0;0;0
4100402;Comisiones de préstamos con letras de crédito;0;0;0;0;0
4100403;Intereses de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100405;Intereses de préstamos con MHE;0;0;0;0;0
4100407;Intereses de otros mutuos para vivienda;0;0;0;0;0
4100408;Intereses de créditos ANAP;0;0;0;0;0
4100420;Intereses por leasing para vivienda;0;0;0;0;0
4100430;Intereses de otros créditos para vivienda;0;0;0;0;0
4100451;Reajustes de préstamos con letras de crédito;0;0;0;0;0
4100452;Reajustes de prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
4100455;Reajustes de préstamos con MHE;0;0;0;0;0
4100457;Reajustes de otros mutuos para vivienda;0;0;0;0;0
